#Annotated with Bakta v1.9.3, https://github.com/oschwengers/bakta
#Database v5.1, https://doi.org/10.5281/zenodo.4247252
#Sequence Id	Start	Stop	Strand	Locus Tag	Mol Weight [kDa]	Iso El. Point	Pfam hits	Dbxrefs
contig_1	3429686	3430033	-	NAPDKL_17345	12.4	5.3		SO:0001217, UniParc:UPI0023F75B92, UniRef:UniRef100_UPI000D292A17, UniRef:UniRef50_UPI00097D3E75, UniRef:UniRef90_UPI00097D3E75
contig_1	3430478	3430915	-	NAPDKL_17350	16.1	4.3		RefSeq:WP_108981435.1, SO:0001217, UniParc:UPI000D2A9516, UniRef:UniRef100_UPI000D2A9516, UniRef:UniRef50_UPI00067F4CB6, UniRef:UniRef90_UPI00067F4CB6
contig_1	3430937	3431470	-	NAPDKL_17355	18.1	8.6		RefSeq:WP_050624507.1, SO:0001217, UniParc:UPI00067EBDC2, UniRef:UniRef100_UPI00067EBDC2, UniRef:UniRef50_UPI00067EBDC2, UniRef:UniRef90_UPI00067EBDC2
contig_1	3431476	3431937	-	NAPDKL_17360	17.2	9.7		SO:0001217, UniParc:UPI001057B5C3, UniRef:UniRef100_UPI001057B5C3, UniRef:UniRef50_UPI0023F933E2, UniRef:UniRef90_UPI0023F933E2
contig_1	3431921	3432430	-	NAPDKL_17365	18.5	8.4		SO:0001217, UniParc:UPI000D2A1C93, UniRef:UniRef100_UPI000D2A1C93, UniRef:UniRef50_UPI0026DBEFC9, UniRef:UniRef90_UPI0026DBEFC9
contig_1	3432505	3432966	-	NAPDKL_17370	16.7	4.8		SO:0001217, UniRef:UniRef50_UPI0023F123D9, UniRef:UniRef90_UPI0023F123D9
contig_1	3448329	3448778	+	NAPDKL_17445	17.3	9.6	PF00165.27|HTH_AraC, PF12833.11|HTH_18	PFAM:PF00165.27, PFAM:PF12833.11
contig_1	3472171	3472311	-	NAPDKL_17550	4.7	6.0		
contig_1	3490180	3491856	+	NAPDKL_17670	63.7	5.7		SO:0001217, UniRef:UniRef50_UPI0003AD8971, UniRef:UniRef90_UPI0003AD8971
contig_1	3494080	3494694	+	NAPDKL_17695	23.5	7.1		
contig_1	3498316	3498540	-	NAPDKL_17700	8.1	4.5		
contig_1	3498509	3499147	-	NAPDKL_17705	22.8	4.3		
contig_1	3499723	3500226	+	NAPDKL_17710	18.6	6.8		
contig_1	3500532	3500888	+	NAPDKL_17715	13.8	8.1		
contig_2	1936	2268	+	NAPDKL_17740	12.4	4.1		SO:0001217, UniRef:UniRef50_A0A6I2RIW4, UniRef:UniRef90_A0A6I2RIW4
contig_2	2275	2646	+	NAPDKL_17745	14.0	4.6		SO:0001217, UniRef:UniRef50_A0A6I2RBY1, UniRef:UniRef90_A0A6I2RBY1
contig_2	2983	3222	+	NAPDKL_17750	8.9	9.9		
contig_2	3219	3461	+	NAPDKL_17755	9.1	9.7		
contig_2	3442	3657	+	NAPDKL_17760	8.3	9.5		
contig_2	4120	4446	+	NAPDKL_17765	12.2	9.8	PF13518.10|HTH_28	PFAM:PF13518.10
contig_2	4481	4606	+	NAPDKL_17770	4.5	5.5		
contig_2	4603	4797	+	NAPDKL_17775	7.7	9.8		
contig_2	5974	6360	-	NAPDKL_17785	14.3	4.9	PF00625.25|Guanylate_kin	PFAM:PF00625.25
contig_2	7199	7321	-	NAPDKL_17795	4.7	6.1		SO:0001217, UniRef:UniRef50_A0A6I2R2S3, UniRef:UniRef90_A0A6I2R2S3
contig_2	9861	10214	+	NAPDKL_17810	12.7	9.7		RefSeq:WP_108981643.1, SO:0001217, UniParc:UPI000D2CCCCE, UniRef:UniRef100_A0A6I2R1Q5, UniRef:UniRef50_A0A6I2R1Q5, UniRef:UniRef90_A0A6I2R1Q5
contig_2	10399	10587	-	NAPDKL_17815	6.3	5.4		RefSeq:WP_108981644.1, SO:0001217, UniParc:UPI000D27E52C, UniRef:UniRef100_A0A6I2R4Z3, UniRef:UniRef50_A0A6I2R4Z3, UniRef:UniRef90_A0A6I2R4Z3
contig_2	14668	16326	-	NAPDKL_17830	61.3	8.1		RefSeq:WP_108981648.1, SO:0001217, UniParc:UPI000D2E5E7E, UniRef:UniRef100_A0A6I2R3T1, UniRef:UniRef50_A0A6I2R3T1, UniRef:UniRef90_A0A6I2R3T1
contig_2	16384	17112	-	NAPDKL_17835	26.9	9.4		RefSeq:WP_108981649.1, SO:0001217, UniParc:UPI000D2A6A22, UniRef:UniRef100_A0A6I2R1L0, UniRef:UniRef50_A0A6I2R1L0, UniRef:UniRef90_A0A6I2R1L0
contig_2	21227	21850	-	NAPDKL_17860	20.8	5.1		RefSeq:WP_133248328.1, SO:0001217, UniParc:UPI000D29ED1B, UniRef:UniRef100_A0A6I2R4Y6, UniRef:UniRef50_A0A6I2R4Y6, UniRef:UniRef90_A0A6I2R4Y6
contig_2	22269	23024	+	NAPDKL_17865	28.9	7.7		RefSeq:WP_108981655.1, SO:0001217, UniParc:UPI000D275FC1, UniRef:UniRef100_A0A6I2RBA2, UniRef:UniRef50_A0A6I2RBA2, UniRef:UniRef90_A0A6I2RBA2
contig_2	28468	28707	+	NAPDKL_17885	9.4	10.3		RefSeq:WP_108981659.1, SO:0001217, UniParc:UPI000D2E4862, UniRef:UniRef100_A0A6I2R1J8, UniRef:UniRef50_A0A6I2R1J8, UniRef:UniRef90_A0A6I2R1J8
contig_2	28749	29162	+	NAPDKL_17890	15.8	4.1		RefSeq:WP_108981660.1, SO:0001217, UniParc:UPI000D287217, UniRef:UniRef100_A0A6I2R9W5, UniRef:UniRef50_A0A6I2R9W5, UniRef:UniRef90_A0A6I2R9W5
contig_2	29179	29460	+	NAPDKL_17895	10.7	4.2		SO:0001217, UniParc:UPI000D263D19, UniRef:UniRef100_UPI000D263D19, UniRef:UniRef50_A0A6I2R5Q6, UniRef:UniRef90_A0A6I2R5Q6
contig_2	29457	29693	+	NAPDKL_17900	8.5	9.4		RefSeq:WP_108981662.1, SO:0001217, UniParc:UPI000D2913D2, UniRef:UniRef100_A0A6I2R2Q2, UniRef:UniRef50_A0A6I2R2Q2, UniRef:UniRef90_A0A6I2R2Q2
contig_2	30143	30355	+	NAPDKL_17905	8.1	4.4		RefSeq:WP_108981663.1, SO:0001217, UniParc:UPI000D2766D3, UniRef:UniRef100_A0A6I2R1N4, UniRef:UniRef50_A0A6I2R1N4, UniRef:UniRef90_A0A6I2R1N4
contig_2	31652	31846	-	NAPDKL_17920	7.3	9.7		
contig_2	31988	32221	-	NAPDKL_17925	8.7	4.4		RefSeq:WP_108981667.1, SO:0001217, UniParc:UPI000D2D09D5, UniRef:UniRef100_A0A6I2R2V8, UniRef:UniRef50_A0A6I2R2V8, UniRef:UniRef90_A0A6I2R2V8
contig_2	34972	35520	-	NAPDKL_17935	20.6	8.7		SO:0001217, UniRef:UniRef50_A0A6I2R3R0, UniRef:UniRef90_A0A6I2R3R0
contig_2	53323	53745	-	NAPDKL_17960	15.1	5.5		RefSeq:WP_108981674.1, SO:0001217, UniParc:UPI000D275C90, UniRef:UniRef100_A0A6I2R1M6, UniRef:UniRef50_A0A6I2R1M6, UniRef:UniRef90_A0A6I2R1M6
contig_2	53767	54225	-	NAPDKL_17965	16.0	9.7		RefSeq:WP_108981675.1, SO:0001217, UniParc:UPI000D2711F8, UniRef:UniRef100_A0A6I2R4W7, UniRef:UniRef50_A0A6I2R4W7, UniRef:UniRef90_A0A6I2R4W7
contig_2	54708	54992	-	NAPDKL_17970	10.7	4.6		SO:0001217, UniRef:UniRef50_UPI001EDD4941
contig_2	56083	56358	-	NAPDKL_17980	10.4	8.4		RefSeq:WP_108981677.1, SO:0001217, UniParc:UPI000D2A263E, UniRef:UniRef100_A0A6I2R6D2, UniRef:UniRef50_A0A6I2R6D2, UniRef:UniRef90_A0A6I2R6D2
contig_2	56375	56650	-	NAPDKL_17985	10.3	6.2		RefSeq:WP_108981678.1, SO:0001217, UniParc:UPI000D298E18, UniRef:UniRef100_A0A6I2R3Q1, UniRef:UniRef50_A0A6I2R3Q1, UniRef:UniRef90_A0A6I2R3Q1
contig_2	60532	60714	-	NAPDKL_18000	6.6	5.2		RefSeq:WP_157954785.1, SO:0001217, UniParc:UPI000D2CB937, UniRef:UniRef100_UPI000D2CB937, UniRef:UniRef50_UPI000D2CB937, UniRef:UniRef90_UPI000D2CB937
contig_2	65271	66551	+	NAPDKL_18010	46.3	4.8		RefSeq:WP_108981682.1, SO:0001217, UniParc:UPI000D28AC2F, UniRef:UniRef100_A0A6I2R2N4, UniRef:UniRef50_A0A6I2R2N4, UniRef:UniRef90_A0A6I2R2N4
contig_2	66987	67457	+	NAPDKL_18015	16.3	4.5		RefSeq:WP_157954786.1, SO:0001217, UniParc:UPI000D2B5EFA, UniRef:UniRef100_UPI000D2B5EFA, UniRef:UniRef50_UPI000D2B5EFA, UniRef:UniRef90_UPI000D2B5EFA
contig_2	73766	74227	+	NAPDKL_18045	16.8	9.0		RefSeq:WP_108981688.1, SO:0001217, UniParc:UPI000D28CA09, UniRef:UniRef100_A0A6I2R3P0, UniRef:UniRef50_A0A6I2R3P0, UniRef:UniRef90_A0A6I2R3P0
contig_2	75981	76730	+	NAPDKL_18055	28.5	11.0		
contig_2	76923	77825	+	NAPDKL_18060	32.4	4.1		RefSeq:WP_108981690.1, SO:0001217, UniParc:UPI000D2A1DA4, UniRef:UniRef100_A0A6I2R9T4, UniRef:UniRef50_A0A6I2R9T4, UniRef:UniRef90_A0A6I2R9T4
contig_2	79713	79892	+	NAPDKL_18070	6.8	4.5		RefSeq:WP_108981692.1, SO:0001217, UniParc:UPI000D2E5BB0, UniRef:UniRef100_A0A6I2R1K5, UniRef:UniRef50_A0A6I2R1K5, UniRef:UniRef90_A0A6I2R1K5
contig_2	79896	80696	+	NAPDKL_18075	29.6	4.4		RefSeq:WP_133248331.1, SO:0001217, UniParc:UPI000D2EA750, UniRef:UniRef100_A0A6I2R1K5, UniRef:UniRef50_A0A6I2R1K5, UniRef:UniRef90_A0A6I2R1K5
contig_2	81603	82301	+	NAPDKL_18080	26.4	4.9		RefSeq:WP_108981694.1, SO:0001217, UniParc:UPI000D264C6A, UniRef:UniRef100_A0A6I2R4U8, UniRef:UniRef50_A0A6I2R4U8, UniRef:UniRef90_A0A6I2R4U8
contig_2	82298	83029	+	NAPDKL_18085	26.7	8.2		SO:0001217, UniRef:UniRef50_A0A6I2RB56, UniRef:UniRef90_A0A6I2RB56
contig_2	83364	84152	+	NAPDKL_18090	29.3	5.2		SO:0001217, UniRef:UniRef50_A0A6I2R2S5
contig_2	84149	84871	+	NAPDKL_18095	27.7	5.3		RefSeq:WP_133248332.1, SO:0001217, UniParc:UPI0010576A18, UniRef:UniRef100_A0A6I2R1J5, UniRef:UniRef50_A0A6I2R1J5, UniRef:UniRef90_A0A6I2R1J5
contig_2	84864	85598	+	NAPDKL_18100	28.0	4.9		RefSeq:WP_108981698.1, SO:0001217, UniParc:UPI000D29618B, UniRef:UniRef100_A0A6I2R4T5, UniRef:UniRef50_A0A6I2R4T5, UniRef:UniRef90_A0A6I2R4T5
contig_2	85600	86046	+	NAPDKL_18105	16.4	4.3		RefSeq:WP_108981699.1, SO:0001217, UniParc:UPI000D2AC20E, UniRef:UniRef100_A0A6I2RB44, UniRef:UniRef50_A0A6I2RB44, UniRef:UniRef90_A0A6I2RB44
contig_2	86089	86829	+	NAPDKL_18110	28.1	5.0		RefSeq:WP_108981700.1, SO:0001217, UniParc:UPI000D29C921, UniRef:UniRef100_A0A6I2R2R6, UniRef:UniRef50_A0A6I2R2R6, UniRef:UniRef90_A0A6I2R2R6
contig_2	86854	87252	+	NAPDKL_18115	14.7	4.5		SO:0001217, UniRef:UniRef50_A0A6I2R6B2, UniRef:UniRef90_A0A6I2R6B2
contig_2	87416	87814	-	NAPDKL_18120	15.6	5.1		SO:0001217, UniRef:UniRef50_A0A6I2R1F9, UniRef:UniRef90_A0A6I2R1F9
contig_2	90232	90801	-	NAPDKL_18140	20.6	5.7		RefSeq:WP_108981704.1, SO:0001217, UniParc:UPI000D29CCCA, UniRef:UniRef100_A0A6I2R5K8, UniRef:UniRef50_A0A6I2R5K8, UniRef:UniRef90_A0A6I2R5K8
contig_2	90973	91257	-	NAPDKL_18150	10.3	5.1		RefSeq:WP_108981705.1, SO:0001217, UniParc:UPI000D2D5A71, UniRef:UniRef100_A0A6I2R2K4, UniRef:UniRef50_A0A6I2R2K4, UniRef:UniRef90_A0A6I2R2K4
contig_2	96545	96670	-	NAPDKL_18240	4.8	9.2		
contig_2	96805	97374	-	NAPDKL_18245	20.9	5.2		RefSeq:WP_133248333.1, SO:0001217, UniParc:UPI000D27AC90, UniRef:UniRef100_A0A6I2RCH1, UniRef:UniRef50_A0A6I2RCH1, UniRef:UniRef90_A0A6I2RCH1
contig_2	97378	97689	-	NAPDKL_18250	11.5	4.5		RefSeq:WP_108981709.1, SO:0001217, UniParc:UPI000D2D8307, UniRef:UniRef100_A0A6I2R9D9, UniRef:UniRef50_A0A6I2R9D9, UniRef:UniRef90_A0A6I2R9D9
contig_2	97705	98322	-	NAPDKL_18255	23.3	5.5		SO:0001217, UniRef:UniRef50_A0A6I2R851, UniRef:UniRef90_A0A6I2R851
contig_2	98316	99047	-	NAPDKL_18260	27.1	4.7		SO:0001217, UniRef:UniRef50_A0A6I2RBI1, UniRef:UniRef90_A0A6I2RBI1
contig_2	101779	102537	+	NAPDKL_18285	28.3	4.8		SO:0001217, UniRef:UniRef50_UPI002330B065, UniRef:UniRef90_UPI002330B065
contig_2	102542	103282	+	NAPDKL_18290	27.3	4.9		SO:0001217, UniRef:UniRef50_UPI00232AF611, UniRef:UniRef90_UPI00232AF611
contig_2	103282	104040	+	NAPDKL_18295	27.5	4.2		RefSeq:WP_108981718.1, SO:0001217, UniParc:UPI000D2804E6, UniRef:UniRef100_A0A6I2RH34, UniRef:UniRef50_A0A6I2RH34, UniRef:UniRef90_A0A6I2RH34
contig_2	104286	104687	+	NAPDKL_18300	14.7	7.8		RefSeq:WP_108981719.1, SO:0001217, UniParc:UPI000D293042, UniRef:UniRef100_A0A6I2RCG1, UniRef:UniRef50_A0A6I2RCG1, UniRef:UniRef90_A0A6I2RCG1
contig_2	105212	105370	+	NAPDKL_18305	6.3	4.5		SO:0001217, UniRef:UniRef50_A0A6I2R9C9, UniRef:UniRef90_A0A6I2R9C9
contig_2	108165	108377	+	NAPDKL_18325	8.3	9.7		
contig_2	110338	110745	+	NAPDKL_18340	13.4	4.1		SO:0001217, UniRef:UniRef50_A0A6I2RC19
contig_2	110918	111184	+	NAPDKL_18350	9.3	9.9		RefSeq:WP_108981728.1, SO:0001217, UniParc:UPI000D268550, UniRef:UniRef100_A0A6I2R8M9, UniRef:UniRef50_A0A6I2R8M9, UniRef:UniRef90_A0A6I2R8M9
contig_2	111222	111746	+	NAPDKL_18355	19.9	5.4		SO:0001217, UniRef:UniRef50_A0A6I2R9Y5, UniRef:UniRef90_A0A6I2R9Y5
contig_2	120225	120383	-	NAPDKL_18395	6.0	10.3		
contig_2	126742	127446	-	NAPDKL_18415	26.1	4.9		RefSeq:WP_108981738.1, SO:0001217, UniParc:UPI000D2D43F0, UniRef:UniRef100_A0A6I2RBN4, UniRef:UniRef50_A0A6I2R9Q7, UniRef:UniRef90_A0A6I2RBN4
contig_2	129094	129246	+	NAPDKL_18425	5.4	4.3		RefSeq:WP_157954795.1, SO:0001217, UniParc:UPI000D289091, UniRef:UniRef100_A0A6I2RAX5, UniRef:UniRef50_A0A6I2RAX5, UniRef:UniRef90_A0A6I2RAX5
contig_2	131255	131602	+	NAPDKL_18435	12.6	10.2		RefSeq:WP_108981742.1, SO:0001217, UniParc:UPI000D2816F6, UniRef:UniRef100_A0A6I2R884, UniRef:UniRef50_A0A6I2R884, UniRef:UniRef90_A0A6I2R884
contig_2	133445	133795	+	NAPDKL_18445	13.4	8.7		RefSeq:WP_108981744.1, SO:0001217, UniParc:UPI000D2B7DE4, UniRef:UniRef100_A0A6I2RCL1, UniRef:UniRef50_A0A6I2RCL1, UniRef:UniRef90_A0A6I2RCL1
contig_2	143403	143843	-	NAPDKL_18460	16.2	10.0		RefSeq:WP_108981747.1, SO:0001217, UniParc:UPI000D2E8AA9, UniRef:UniRef100_A0A6I2R1I4, UniRef:UniRef50_A0A6I2R1I4, UniRef:UniRef90_A0A6I2R1I4
contig_2	144694	144954	-	NAPDKL_18465	10.4	5.7		RefSeq:WP_108981748.1, SO:0001217, UniParc:UPI000D2C6DE5, UniRef:UniRef100_A0A6I2R4U9, UniRef:UniRef50_A0A6I2R4U9, UniRef:UniRef90_A0A6I2R4U9
contig_2	147128	147559	-	NAPDKL_18480	16.0	5.4		RefSeq:WP_108981751.1, SO:0001217, UniParc:UPI000D2995AC, UniRef:UniRef100_A0A6I2R8H5, UniRef:UniRef50_A0A6I2R8H5, UniRef:UniRef90_A0A6I2R8H5
contig_2	147936	148262	+	NAPDKL_18485	12.4	4.5		RefSeq:WP_108981752.1, SO:0001217, UniParc:UPI000D27059F, UniRef:UniRef100_A0A6I2R4A5, UniRef:UniRef50_A0A6I2R4A5, UniRef:UniRef90_A0A6I2R4A5
contig_2	148791	149351	+	NAPDKL_18495	20.3	4.2		RefSeq:WP_108981754.1, SO:0001217, UniParc:UPI000D2E3E89, UniRef:UniRef100_A0A6I2R0B2, UniRef:UniRef50_A0A6I2R0B2, UniRef:UniRef90_A0A6I2R0B2
contig_2	160379	160750	+	NAPDKL_18520	13.7	4.4		RefSeq:WP_108981759.1, SO:0001217, UniParc:UPI000D282612, UniRef:UniRef100_A0A6I2R272, UniRef:UniRef50_A0A6I2R272, UniRef:UniRef90_A0A6I2R272
contig_2	160885	161043	+	NAPDKL_18525	5.7	4.1		RefSeq:WP_157954801.1, SO:0001217, UniParc:UPI000D264A82, UniRef:UniRef100_A0A6I2R051, UniRef:UniRef50_A0A6I2R051, UniRef:UniRef90_A0A6I2R051
contig_2	161116	161913	+	NAPDKL_18530	30.8	6.1		RefSeq:WP_108981760.1, SO:0001217, UniParc:UPI000D2DF5C8, UniRef:UniRef100_A0A6I2R8G4, UniRef:UniRef50_A0A6I2R8G4, UniRef:UniRef90_A0A6I2R8G4
contig_2	162592	162924	+	NAPDKL_18540	12.8	4.7		RefSeq:WP_108981762.1, SO:0001217, UniParc:UPI000D2A9D7E, UniRef:UniRef100_A0A6I2R183, UniRef:UniRef50_A0A6I2R183, UniRef:UniRef90_A0A6I2R183
contig_2	164477	164701	+	NAPDKL_18555	8.4	4.6		RefSeq:WP_108981765.1, SO:0001217, UniParc:UPI000D2BB67B, UniRef:UniRef100_A0A6I2R9M7, UniRef:UniRef50_A0A6I2R9M7, UniRef:UniRef90_A0A6I2R9M7
contig_2	164698	165114	+	NAPDKL_18560	15.4	4.1		RefSeq:WP_108981766.1, SO:0001217, UniParc:UPI000D2E28D2, UniRef:UniRef100_A0A6I2R1G3, UniRef:UniRef50_A0A6I2R1G3, UniRef:UniRef90_A0A6I2R1G3
contig_2	165127	165318	+	NAPDKL_18565	6.9	6.5		RefSeq:WP_108981767.1, SO:0001217, UniParc:UPI000D27838B, UniRef:UniRef100_A0A6I2R4S9, UniRef:UniRef50_A0A6I2R4S9, UniRef:UniRef90_A0A6I2R4S9
contig_2	165360	165803	-	NAPDKL_18570	16.6	5.2		RefSeq:WP_108981768.1, SO:0001217, UniParc:UPI000D265F50, UniRef:UniRef100_A0A6I2R258, UniRef:UniRef50_A0A6I2R258, UniRef:UniRef90_A0A6I2R258
contig_2	166246	166437	+	NAPDKL_18575	7.1	10.6		RefSeq:WP_108981769.1, SO:0001217, UniParc:UPI000D2B203C, UniRef:UniRef100_A0A6I2R041, UniRef:UniRef50_A0A940BJ77, UniRef:UniRef90_A0A6I2R041
contig_2	166511	167200	+	NAPDKL_18580	26.0	5.1		RefSeq:WP_108981770.1, SO:0001217, UniParc:UPI000D279B88, UniRef:UniRef100_A0A6I2R8F5, UniRef:UniRef50_A0A6I2R8F5, UniRef:UniRef90_A0A6I2R8F5
contig_2	167229	167957	+	NAPDKL_18585	27.3	6.2		RefSeq:WP_108981771.1, SO:0001217, UniParc:UPI000D27B238, UniRef:UniRef100_A0A6I2R487, UniRef:UniRef50_A0A6I2R487, UniRef:UniRef90_A0A6I2R487
contig_2	167975	168727	+	NAPDKL_18590	28.0	5.3		RefSeq:WP_108981772.1, SO:0001217, UniParc:UPI000D27258C, UniRef:UniRef100_A0A6I2R175, UniRef:UniRef50_A0A6I2R175, UniRef:UniRef90_A0A6I2R175
contig_2	168850	169527	+	NAPDKL_18595	25.3	7.0		SO:0001217, UniRef:UniRef50_A0A6I2R094, UniRef:UniRef90_A0A6I2R094
contig_2	174748	178779	+	NAPDKL_18620	140.4	5.6		SO:0001217, UniRef:UniRef50_A0A6I2R249, UniRef:UniRef90_A0A6I2R249
contig_2	181889	182272	+	NAPDKL_18630	14.8	7.8		SO:0001217, UniRef:UniRef50_A0A6I2R8E8, UniRef:UniRef90_A0A6I2R8E8
contig_2	182480	182863	+	NAPDKL_18635	15.0	9.4		RefSeq:WP_108981781.1, SO:0001217, UniParc:UPI000D2D6DE2, UniRef:UniRef100_A0A6I2R477, UniRef:UniRef50_A0A6I2R477, UniRef:UniRef90_A0A6I2R477
contig_2	184606	185013	+	NAPDKL_18650	15.9	9.5		RefSeq:WP_108981784.1, SO:0001217, UniParc:UPI000D275598, UniRef:UniRef100_A0A6I2R3B3, UniRef:UniRef50_A0A6I2R3B3, UniRef:UniRef90_A0A6I2R3B3
contig_2	185010	185231	+	NAPDKL_18655	7.8	7.7		RefSeq:WP_108981785.1, SO:0001217, UniParc:UPI000D28F6FE, UniRef:UniRef100_A0A6I2R9K8, UniRef:UniRef50_A0A6I2R9K8, UniRef:UniRef90_A0A6I2R9K8
contig_2	185245	185469	+	NAPDKL_18660	8.5	10.0		RefSeq:WP_108981786.1, SO:0001217, UniParc:UPI000D2A4BC0, UniRef:UniRef100_A0A6I2R1E7, UniRef:UniRef50_A0A6I2R1E7, UniRef:UniRef90_A0A6I2R1E7
contig_2	185523	185846	+	NAPDKL_18665	12.2	4.4		RefSeq:WP_108981787.1, SO:0001217, UniParc:UPI000D2745AA, UniRef:UniRef100_A0A6I2R4Q8, UniRef:UniRef50_A0A6I2R4Q8, UniRef:UniRef90_A0A6I2R4Q8
contig_2	185998	186309	+	NAPDKL_18670	11.6	5.8		RefSeq:WP_133248337.1, SO:0001217, UniParc:UPI000D2CCE74, UniRef:UniRef100_A0A6I2R238, UniRef:UniRef50_A0A844KBJ9, UniRef:UniRef90_A0A6I2R238
contig_2	189534	189851	-	NAPDKL_18690	12.2	5.7		RefSeq:WP_108981792.1, SO:0001217, UniParc:UPI000D268B22, UniRef:UniRef100_A0A6I2R154, UniRef:UniRef50_A0A6I2R154, UniRef:UniRef90_A0A6I2R154
contig_2	190283	190534	-	NAPDKL_18700	9.6	7.8		RefSeq:WP_108981794.1, SO:0001217, UniParc:UPI000D2E8339, UniRef:UniRef100_A0A6I2R3A3, UniRef:UniRef50_A0A6I2R3A3, UniRef:UniRef90_A0A6I2R3A3
contig_2	192712	192825	+	NAPDKL_18715	3.8	8.9		
contig_2	194622	195296	+	NAPDKL_18735	25.4	7.6		RefSeq:WP_108981800.1, SO:0001217, UniParc:UPI000D2D8761, UniRef:UniRef100_A0A6I2R8D4, UniRef:UniRef50_A0A6I2R8D4, UniRef:UniRef90_A0A6I2R8D4
contig_2	199374	199811	+	NAPDKL_18750	16.9	4.1		RefSeq:WP_108981803.1, SO:0001217, UniParc:UPI000D29AAC6, UniRef:UniRef100_A0A6I2R067, UniRef:UniRef50_A0A6I2R067, UniRef:UniRef90_A0A6I2R067
contig_2	200160	200288	+	NAPDKL_18755	4.4	4.2		
contig_2	200646	201155	+	NAPDKL_18760	18.6	4.1		RefSeq:WP_108981804.1, SO:0001217, UniParc:UPI000D2CC3BE, UniRef:UniRef100_A0A6I2R389, UniRef:UniRef50_A0A6I2R389, UniRef:UniRef90_A0A6I2R389
contig_2	201275	201673	+	NAPDKL_18765	15.3	6.5		SO:0001217, UniParc:UPI000D2CF4F9, UniRef:UniRef100_UPI000D2CF4F9, UniRef:UniRef50_A0A6I2R9I8, UniRef:UniRef90_A0A6I2R9I8
contig_2	201832	202158	-	NAPDKL_18770	12.2	9.3		SO:0001217, UniRef:UniRef50_UPI001957B02D
contig_2	203068	203460	-	NAPDKL_18780	14.9	4.7		RefSeq:WP_108981807.1, SO:0001217, UniParc:UPI000D2E710E, UniRef:UniRef100_A0A6I2R4N7, UniRef:UniRef50_A0A6I2R4N7, UniRef:UniRef90_A0A6I2R4N7
contig_2	209066	210118	+	NAPDKL_18795	39.0	8.8		RefSeq:WP_108981810.1, SO:0001217, UniParc:UPI000D2A2834, UniRef:UniRef100_A0A6I2R8C4, UniRef:UniRef50_A0A6I2R8C4, UniRef:UniRef90_A0A6I2R8C4
contig_2	215283	215786	-	NAPDKL_18815	18.2	10.2		
contig_2	215755	217575	-	NAPDKL_18820	68.2	5.7		SO:0001217, UniRef:UniRef50_A0A6I2R381
contig_2	217577	218260	-	NAPDKL_18825	26.6	9.3		RefSeq:WP_108981815.1, SO:0001217, UniParc:UPI000D2A28B5, UniRef:UniRef100_A0A6I2R9F6, UniRef:UniRef50_A0A6I2R9F6, UniRef:UniRef90_A0A6I2R9F6
contig_2	218378	218617	+	NAPDKL_18830	8.9	4.5		SO:0001217, UniRef:UniRef50_A0A6I2R1B8, UniRef:UniRef90_A0A6I2R1B8
contig_2	218744	219208	-	NAPDKL_18835	17.0	6.8		SO:0001217, UniRef:UniRef50_A0A6I2R4M7, UniRef:UniRef90_A0A6I2R4M7
contig_2	219454	219858	-	NAPDKL_18840	14.6	4.7		SO:0001217, UniRef:UniRef50_UPI0015AC4FC2
contig_2	220999	221718	-	NAPDKL_18850	26.7	5.4		SO:0001217, UniRef:UniRef50_A0A6I2QZZ7, UniRef:UniRef90_A0A6I2QZZ7
contig_2	230880	231269	+	NAPDKL_18890	14.4	4.3		SO:0001217, UniRef:UniRef50_A0A6I2R1A8, UniRef:UniRef90_A0A6I2R1A8
contig_2	231294	231449	+	NAPDKL_18895	5.8	5.2		SO:0001217, UniRef:UniRef50_A0A6I2R4L7, UniRef:UniRef90_A0A6I2R4L7
contig_2	231551	231934	-	NAPDKL_18900	13.4	5.3		SO:0001217, UniRef:UniRef50_A0A6I2R1Z7
contig_2	233535	233963	-	NAPDKL_18910	16.8	8.4		
contig_2	234000	235019	+	NAPDKL_18915	37.4	10.2		
contig_2	237317	237526	-	NAPDKL_18930	7.9	4.3		SO:0001217, UniRef:UniRef50_A0A6I2R039, UniRef:UniRef90_UPI001EDCEEE2
contig_2	238179	238556	-	NAPDKL_18940	14.8	4.9		SO:0001217, UniRef:UniRef50_A0A6I2R9E1
contig_2	238576	238734	-	NAPDKL_18945	6.5	9.4		SO:0001217, UniRef:UniRef50_A0A173UF28, UniRef:UniRef90_UPI0015A98CC7
contig_2	238734	238985	-	NAPDKL_18950	9.4	10.4		SO:0001217, UniRef:UniRef50_A0A6I2R197, UniRef:UniRef90_UPI0015AE5CF1
contig_2	239575	239979	-	NAPDKL_18960	13.6	4.7		SO:0001217, UniRef:UniRef50_A0A6I2R1Y6
contig_2	240043	240411	-	NAPDKL_18965	14.2	4.8		
contig_2	240544	240732	-	NAPDKL_18970	6.8	4.1		
contig_2	242650	243282	-	NAPDKL_18990	23.1	5.1		RefSeq:WP_108981842.1, SO:0001217, UniParc:UPI000D27B524, UniRef:UniRef100_A0A6I2R353, UniRef:UniRef50_A0A6I2R353, UniRef:UniRef90_A0A6I2R353
